player,pronounced,age,birthplace,residence,turned_pro,coach,website,imageURL,player_country,current_rank,player_atp_url,high_rank,high_rank_date,record_career,titles_career,prize_money_career,date_of_birth,player_age,height_cm,height_inches,height_feet,weight_lbs,weight_kgs,wins_career,losses_career,career_win_pct,hand,player_bmi,gender,birth_city,birth_state,birth_country,residence_city,residence_state,residence_country,tour,date_data
Andreas Maurer,NA,56 (08.03.1958),"Gelsenk-Buer, Germany",Germany,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Ma/A/Andreas-Maurer.aspx,24,5/5/86,114-141,1,391562,3/8/58,56y 0m 144d 0H 0M 0S,175,68.897675,5.74147062,157,71,114,141,0.447058824,R,23.25122529,M,Gelsenk-Buer,,Germany,Germany,,Germany,ATP,8/1/14
Andreas Seppi,NA,30 (21.02.1984),"Bolzano, Italy","Caldaro, Italy",2002,Massimo Sartori,http://www.andreasseppi.com/,http://www.atpworldtour.com/~/media/8F8856014EB6419BB238696D07EF4964.ashx?w=148&h=198,Italy,48,http://www.atpworldtour.com/Tennis/Players/Top-Players/Andreas-Seppi.aspx,48,1/28/13,251-272,3,6084253,2/21/84,30y 0m 159d 12H 0M 0S,190,74.80319,6.233596673,165,75,251,272,0.479923518,R,20.72998709,M,Bolzano,,Italy,Caldaro,,Italy,ATP,8/1/14
Andreas Vinciguerra,veen-see-GWEH-rah,33 (19.02.1981),"Malmo, Sweden","Malmo, Sweden",1998,Mikael Tillstrom,http://www.andreasvinciguerra.com,http://www.atpworldtour.com/~/media/E0CAEA76933E4E3C8DE65ADF9AC61FED.ashx?w=148&h=198,Sweden,Inactive,http://www.atpworldtour.com/Tennis/Players/Vi/A/Andreas-Vinciguerra.aspx,33,11/5/01,87-103,1,1381556,2/19/81,33y 0m 160d 18H 0M 0S,180,70.86618,5.905512638,160,73,87,103,0.457894737,L,22.39738223,M,Malmo,,Sweden,Malmo,,Sweden,ATP,8/1/14
Andrei Cherkasov,an-DRAY cher-KA-sov,44 (04.07.1970),"Ufa, Russia","Monte Carlo, Monaco",1988,Paul Feldmanis,NA,http://www.atpworldtour.com/~/media/319007A949D34B65AD9BBB91D9F1C090.ashx?w=148&h=198,Russian Federation,NA,http://www.atpworldtour.com/Tennis/Players/Ch/A/Andrei-Cherkasov.aspx,-,6/10/91,193-214,2,2260227,7/4/70,44y 0m 26d 0H 0M 0S,180,70.86618,5.905512638,165,75,193,214,0.474201474,R,23.09730043,M,Ufa,,Russia,Monte Carlo,,Monaco,ATP,8/1/14
Andrei Chesnokov,an-DRAY CHES-no-kov,48 (02.02.1966),"Moscow, Russia","Moscow, Russia",1985,Tatiana Naumko,NA,http://www.atpworldtour.com/~/media/EC1A4177C5E94D9AABB8DEC88FE0B2AB.ashx?w=148&h=198,Russian Federation,Inactive,http://www.atpworldtour.com/Tennis/Players/Ch/A/Andrei-Chesnokov.aspx,9,4/8/91,344-259,7,3084188,2/2/66,48y 0m 178d 0H 0M 0S,188,74.015788,6.167979866,167,76,344,259,0.570480929,R,21.43004396,M,Moscow,,Russia,Moscow,,Russia,ATP,8/1/14
Andrei Medvedev,an-DRAY med-VYED-ev,39 (31.08.1974),"Kiev, Ukraine","Monte Carlo, Monaco",1991,Andrei Rybalko,http://www.medvedev.org,http://www.atpworldtour.com/~/media/9FC8557650E94BBB8CEB652070F297A9.ashx?w=148&h=198,Ukraine,Inactive,http://www.atpworldtour.com/Tennis/Players/Me/A/Andrei-Medvedev.aspx,4,5/16/94,321-213,11,6721560,8/31/74,39y 0m 333d 6H 0M 0S,193,75.984293,6.332021884,200,91,321,213,0.601123596,R,24.35217,M,Kiev,,Ukraine,Monte Carlo,,Monaco,ATP,8/1/14
Andrei Olhovskiy,ol-HOF-skee,48 (15.04.1966),"Moscow, Russia","Monte Carlo, Monaco",1989,NA,NA,http://www.atpworldtour.com/~/media/03F89F324D994217A5B764CB35E66FDE.ashx?w=148&h=198,Russian Federation,Inactive,http://www.atpworldtour.com/Tennis/Players/Ol/A/Andrei-Olhovskiy.aspx,49,6/14/93,117-165,2,3208620,4/15/66,48y 0m 106d 0H 0M 0S,185,72.834685,6.069554656,160,73,117,165,0.414893617,R,21.20307332,M,Moscow,,Russia,Monte Carlo,,Monaco,ATP,8/1/14
Andrei Pavel,PAH-vel,40 (27.01.1974),"Constanta, Romania","Borgholzhausen, Germany",1995,"Frantisek Pala, Monika Pavel",NA,http://www.atpworldtour.com/~/media/9EEEDF2AE9BC4812A2D53D61F0B3216A.ashx?w=148&h=198,Romania,Inactive,http://www.atpworldtour.com/Tennis/Players/Pa/A/Andrei-Pavel.aspx,13,10/25/04,277-266,3,5225028,1/27/74,40y 0m 184d 0H 0M 0S,183,72.047283,6.003937848,190,86,277,266,0.510128913,R,25.73200995,M,Constanta,,Romania,Borgholzhausen,,Germany,ATP,8/1/14
Andrei Stoliarov,sta-lee-AH-rov,37 (09.01.1977),"Sochi, Russia","Sochi, Russia",1995,Dmitri Poliakov,NA,http://www.atpworldtour.com/~/media/D65F120395FC4D7692444947913F0486.ashx?w=148&h=198,Russian Federation,NA,http://www.atpworldtour.com/Tennis/Players/St/A/Andrei-Stoliarov.aspx,-,9/10/01,37-58,0,733499,1/9/77,37y 0m 201d 18H 0M 0S,178,70.078778,5.839895831,159,72,37,58,0.389473684,R,22.76037477,M,Sochi,,Russia,Sochi,,Russia,ATP,8/1/14
Andres Gimeno,NA,76 (03.08.1937),"Barcelona, Spain","Barcelona, Spain",1960,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Spain,Inactive,http://www.atpworldtour.com/Tennis/Players/Gi/A/Andres-Gimeno.aspx,49,8/23/73,210-108,7,2500,8/3/37,76y 0m 361d 0H 0M 0S,185,72.834685,6.069554656,196,89,210,108,0.660377358,R,25.97376481,M,Barcelona,,Spain,Barcelona,,Spain,ATP,8/1/14
Andres Gomez,NA,54 (27.02.1960),"Guayaquil, Ecuador","Guayaquil, Ecuador",1979,Colon Nunez,NA,http://www.atpworldtour.com/~/media/D78FB4FA7C524872B96592E1FE32059E.ashx?w=148&h=198,Ecuador,Inactive,http://www.atpworldtour.com/Tennis/Players/Go/A/Andres-Gomez.aspx,4,6/11/90,523-267,21,4385130,2/27/60,54y 0m 153d 12H 0M 0S,193,75.984293,6.332021884,185,84,523,267,0.662025316,L,22.52575725,M,Guayaquil,,Ecuador,Guayaquil,,Ecuador,ATP,8/1/14
Andres Vysand,VEE-sand,48 (10.03.1966),"Tallin, Ukraine",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Vy/A/Andres-Vysand.aspx,81,3/20/89,29-Sep,0,188934,3/10/66,48y 0m 142d 0H 0M 0S,180,70.86618,5.905512638,156,71,9,29,0.236842105,R,21.83744767,M,Tallin,,Ukraine,,,,ATP,8/1/14
Andrew Castle,NA,50 (15.11.1963),"Epsom, Surrey, England","London, England",NA,NA,NA,http://www.atpworldtour.com/~/media/89F64E973AF94B05B9A10B1E5D1A49B5.ashx?w=148&h=198,Great Britain,Inactive,http://www.atpworldtour.com/Tennis/Players/Ca/A/Andrew-Castle.aspx,80,6/13/88,22-57,0,344338,11/15/63,50y 0m 257d 12H 0M 0S,190,74.80319,6.233596673,172,78,22,57,0.278481013,R,21.60944108,M,Epsom,Surrey,England,London,,England,ATP,8/1/14
Andrew Ilie,NA,38 (18.04.1976),"Bucharest, Romania","Melbourne, Victoria, Australia",1994,Dan Ilie,NA,http://www.atpworldtour.com/~/media/8394ED5CB65148E5B9A40D1225333E46.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Il/A/Andrew-Ilie.aspx,38,5/29/00,89-116,2,1327838,4/18/76,38y 0m 102d 12H 0M 0S,180,70.86618,5.905512638,172,78,89,116,0.434146341,R,24.0771859,M,Bucharest,,Romania,Melbourne,Victoria,Australia,ATP,8/1/14
Andrew Pattison,NA,65 (30.01.1949),"Pretoria, South Africa",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Zimbabwe,Inactive,http://www.atpworldtour.com/Tennis/Players/Pa/A/Andrew-J-Pattison.aspx,24,9/27/74,272-254,4,0,1/30/49,65y 0m 180d 18H 0M 0S,188,74.015788,6.167979866,180,82,272,254,0.517110266,R,23.09825097,M,Pretoria,,South Africa,,,,ATP,8/1/14
Andrew Sznajder,shnigh-der,47 (25.05.1967),"Preston, England","Toronto, Ontario, Canada",1988,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Canada,Inactive,http://www.atpworldtour.com/Tennis/Players/Sz/A/Andrew-Sznajder.aspx,46,9/25/89,58-74,0,419995,5/25/67,47y 0m 66d 6H 0M 0S,175,68.897675,5.74147062,160,73,58,74,0.439393939,R,23.69551622,M,Preston,,England,Toronto,Ontario,Canada,ATP,8/1/14
Andrey Golubev,NA,27 (22.07.1987),"Volzhskij, Russia","Astana, Kazakhstan",2005,Yuri Schukin,NA,http://www.atpworldtour.com/~/media/FBD1D2E23C82474480B2671D10A08896.ashx?w=148&h=198,Kazakhstan,65,http://www.atpworldtour.com/Tennis/Players/Go/A/Andrey-Golubev.aspx,65,10/4/10,62-99,1,2222948,7/22/87,27y 0m 8d 6H 0M 0S,185,72.834685,6.069554656,170,77,62,99,0.385093168,R,22.5282654,M,Volzhskij,,Russia,Astana,,Kazakhstan,ATP,8/1/14
Andrey Kuznetsov,NA,23 (22.02.1991),"Tula, Russia","Balashikha, Russia",2008,Alexander Kuznetsov,NA,http://www.atpworldtour.com/~/media/5C4F0A31D7664E51A94CFBD44FCB9E46.ashx?w=148&h=198,Russian Federation,107,http://www.atpworldtour.com/Tennis/Players/Ku/A/Andrey-Kuznetsov.aspx,107,3/4/13,21-40,0,888668,2/22/91,23y 0m 158d 6H 0M 0S,185,72.834685,6.069554656,156,71,21,40,0.344262295,R,20.67299648,M,Tula,,Russia,Balashikha,,Russia,ATP,8/1/14
Andy Murray,NA,27 (15.05.1987),"Dunblane, Scotland","London, England",2005,Amelie Mauresmo,http://www.andymurray.com,http://www.atpworldtour.com/~/media/DE1AB01D722E400BAAF3DD2E3DBFCB99.ashx?w=148&h=198,Great Britain,10,http://www.atpworldtour.com/Tennis/Players/Top-Players/Andy-Murray.aspx,10,8/17/09,453-143,28,31928448,5/15/87,27y 0m 76d 6H 0M 0S,190,74.80319,6.233596673,185,84,453,143,0.760067114,R,23.24271279,M,Dunblane,,Scotland,London,,England,ATP,8/1/14
Andy Roddick,NA,NA,"Omaha, Nebraska, USA","Austin, Texas, USA",2000,Larry Stefanki,http://www.AndyRoddick.com,http://www.atpworldtour.com/~/media/E2203F486F9E4C16B9864476E7DD8419.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Ro/A/Andy-Roddick.aspx,1,11/3/03,612-213,32,20637390,8/30/82,31y 0m 334d 6H 0M 0S,188,74.015788,6.167979866,195,88,612,213,0.741818182,R,25.02310522,M,Omaha,Nebraska,USA,Austin,Texas,USA,ATP,8/1/14
Angel Gimenez,NA,58 (10.10.1955),"Barcelona, Spain",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Spain,Inactive,http://www.atpworldtour.com/Tennis/Players/Gi/A/Angel-Gimenez.aspx,42,12/31/78,82-107,2,283,10/10/55,58y 0m 293d 12H 0M 0S,163,64.173263,5.347769778,125,57,82,107,0.433862434,R,21.3381662,M,Barcelona,,Spain,,,,ATP,8/1/14
Antonio Munoz,NA,63 (01.03.1951),"Barcelona, Spain",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Spain,Inactive,http://www.atpworldtour.com/Tennis/Players/Mu/A/Antonio-Munoz.aspx,74,10/15/73,98-166,0,0,3/1/51,63y 0m 151d 6H 0M 0S,NA,NA,NA,NA,NA,98,166,0.371212121,R,NA,M,Barcelona,,Spain,,,,ATP,8/1/14
Antonio Zugarelli,NA,64 (17.01.1950),"Rome, Italy",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Italy,Inactive,http://www.atpworldtour.com/Tennis/Players/Zu/A/Antonio-Zugarelli.aspx,27,7/2/77,108-148,1,1809,1/17/50,64y 0m 194d 0H 0M 0S,NA,NA,NA,NA,NA,108,148,0.421875,R,NA,M,Rome,,Italy,,,,ATP,8/1/14
Antony Dupuis,doo-PWEE,41 (24.02.1973),"Bayonne, France","Villeneuve Le Comte, France",1992,Benoit Carelli,NA,http://www.atpworldtour.com/~/media/1B1242B166304580BA7CC5593E9A0FBF.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Du/A/Antony-Dupuis.aspx,57,9/10/01,85-128,1,1591333,2/24/73,41y 0m 155d 18H 0M 0S,185,72.834685,6.069554656,192,87,85,128,0.399061033,R,25.44368798,M,Bayonne,,France,Villeneuve Le Comte,,France,ATP,8/1/14
Arnaud Boetsch,butch,45 (01.04.1969),"Meulan, France","Geneva, Switzerland",1987,Eric Deblicker,NA,http://www.atpworldtour.com/~/media/E2C9A32ADCA0430E8F835C53DAD52D02.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Bo/A/Arnaud-B-Boetsch.aspx,12,4/22/96,231-202,3,3031247,4/1/69,45y 0m 119d 18H 0M 0S,183,72.047283,6.003937848,168,76,231,202,0.533487298,R,22.75251406,M,Meulan,,France,Geneva,,Switzerland,ATP,8/1/14
Arnaud Clement,AR-no-CLAY-mohn,36 (17.12.1977),"Aix-en-Provence, France","Geneva, Switzerland",1996,"Boris Vallejo, Pierre Cherret",http://arnaudclement.com,http://www.atpworldtour.com/~/media/DC44F9CF51A74993880162CF8EC3B530.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Cl/A/Arnaud-Clement.aspx,10,4/2/01,316-327,4,7125228,12/17/77,36y 0m 225d 0H 0M 0S,173,68.110273,5.675853813,160,73,316,327,0.491446345,R,24.24655633,M,Aix-en-Provence,,France,Geneva,,Switzerland,ATP,8/1/14
Arnaud Di Pasquale,AR-no DEE-pas-kal,35 (11.02.1979),"Casablanca, Morocco","Geneva, Switzerland",1998,Simon Viot,NA,http://www.atpworldtour.com/~/media/5C5F710AB1074CE7B4C0FBC78053CA51.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Di/A/Arnaud-Di-Pasquale.aspx,39,4/17/00,69-98,1,1162796,2/11/79,35y 0m 169d 6H 0M 0S,185,72.834685,6.069554656,176,80,69,98,0.413173653,R,23.32338065,M,Casablanca,,Morocco,Geneva,,Switzerland,ATP,8/1/14
Arne Thoms,toms,43 (01.01.1971),"Osnabruck, Germany","Hannover, Germany",1989,NA,NA,http://www.atpworldtour.com/~/media/8A04113C2EAF43DEB14775DAA8074E64.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Th/A/Arne-Thoms.aspx,98,5/18/92,23-35,0,392232,1/1/71,43y 0m 210d 6H 0M 0S,188,74.015788,6.167979866,180,82,23,35,0.396551724,R,23.09825097,M,Osnabruck,,Germany,Hannover,,Germany,ATP,8/1/14
Arthur Ashe,NA,NA,"Richmond, VA",NA,1969,Dr. Johnson,http://www.ArthurAshe.org,http://www.atpworldtour.com/~/media/25CD172BD3C84F5BB74F13D0EF02B2E4.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/As/A/Arthur-R-Ashe.aspx,2,5/10/76,683-225,33,1584909,7/10/43,71y 0m 20d 6H 0M 0S,185,72.834685,6.069554656,160,73,683,225,0.752202643,R,21.20307332,M,Richmond,Virginia,USA,,,,ATP,8/1/14
Attila Korpas,NA,68 (01.09.1945),NA,NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Ko/A/Attila-Korpas.aspx,87,8/23/73,23-37,0,0,9/1/45,68y 0m 332d 0H 0M 0S,NA,NA,NA,NA,NA,23,37,0.383333333,R,NA,M,,,,,,,ATP,8/1/14
Attila Savolt,NA,38 (05.02.1976),"Budapest, Hungary","Budapest, Hungary",1995,Alberto Castellani,NA,http://www.atpworldtour.com/~/media/8B284E1C8AF8473D8FFA183A8AC98E04.ashx?w=148&h=198,Hungary,Inactive,http://www.atpworldtour.com/Tennis/Players/Sa/A/Attila-Savolt.aspx,68,5/20/02,37-57,0,698823,2/5/76,38y 0m 175d 12H 0M 0S,183,72.047283,6.003937848,172,78,37,57,0.393617021,R,23.29424059,M,Budapest,,Hungary,Budapest,,Hungary,ATP,8/1/14
Axel Pretzsch,pretch,38 (16.06.1976),"Hamburg, Germany","Hamburg, Germany",1996,"C. Fust, C. Geyer",NA,http://www.atpworldtour.com/~/media/E1CCBE7A51354AB8A1644FB1F7CFF095.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Pr/A/Axel-Pretzsch.aspx,99,1/14/02,25-Nov,0,336815,6/16/76,38y 0m 43d 12H 0M 0S,185,72.834685,6.069554656,175,79,11,25,0.305555556,R,23.19086144,M,Hamburg,,Germany,Hamburg,,Germany,ATP,8/1/14
Balazs Taroczy,NA,60 (09.05.1954),"Budapest, Hungary",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/0773699FF88C4DAA984E8901CF2294A1.ashx?w=148&h=198,Hungary,Inactive,http://www.atpworldtour.com/Tennis/Players/Ta/B/Balazs-Taroczy.aspx,12,4/5/82,383-226,13,1437443,5/9/54,60y 0m 82d 0H 0M 0S,183,72.047283,6.003937848,170,77,383,226,0.628899836,R,23.02337733,M,Budapest,,Hungary,,,,ATP,8/1/14
Barry Moir,NA,51 (01.06.1963),"Johannesburg, South Africa",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,South Africa,Inactive,http://www.atpworldtour.com/Tennis/Players/Mo/B/Barry-Moir.aspx,92,7/28/86,36-59,0,193347,6/1/63,51y 0m 59d 6H 0M 0S,180,70.86618,5.905512638,160,73,36,59,0.378947368,R,22.39738223,M,Johannesburg,,South Africa,,,,ATP,8/1/14
Barry Phillips-Moore,NA,77 (09.07.1937),"Adelaide, Australia",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Australia,Inactive,http://www.atpworldtour.com/Tennis/Players/Ph/B/Barry-J-Phillips-Moore.aspx,60,3/2/74,193-225,0,0,7/9/37,77y 0m 20d 18H 0M 0S,173,68.110273,5.675853813,150,68,193,225,0.461722488,R,22.73114656,M,Adelaide,,Australia,,,,ATP,8/1/14
Bart Wuyts,VE-yets,44 (15.09.1969),"Leuven, Belgium","Leuven, Belgium",1988,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Belgium,Inactive,http://www.atpworldtour.com/Tennis/Players/Wu/B/Bart-Wuyts.aspx,69,9/28/92,43-68,0,465408,9/15/69,44y 0m 318d 0H 0M 0S,178,70.078778,5.839895831,150,68,43,68,0.387387387,R,21.47205167,M,Leuven,,Belgium,Leuven,,Belgium,ATP,8/1/14
Belus Prajoux,NA,59 (27.02.1955),"Santiago, Chile",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Chile,Inactive,http://www.atpworldtour.com/Tennis/Players/Pr/B/Belus-Prajoux.aspx,66,12/12/76,81-128,0,7084,2/27/55,59y 0m 153d 6H 0M 0S,170,66.92917,5.577428602,150,68,81,128,0.387559809,R,23.54050122,M,Santiago,,Chile,,,,ATP,8/1/14
Ben Testerman,NA,52 (02.02.1962),"Knoxville, TN",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Te/B/Ben-Testerman.aspx,22,12/10/84,87-102,0,375659,2/2/62,52y 0m 178d 0H 0M 0S,185,72.834685,6.069554656,180,82,87,102,0.46031746,L,23.85345748,M,Knoxville,Tennessee,USA,,,,ATP,8/1/14
Benjamin Becker,NA,33 (16.06.1981),"Merzig, Germany","Orscholz, Germany",2005,Jan Stoces,http://www.benni-becker.com/,http://www.atpworldtour.com/~/media/41593D759EC44D6385C07E8365743F13.ashx?w=148&h=198,Germany,56,http://www.atpworldtour.com/Tennis/Players/Be/B/Benjamin-Becker.aspx,56,3/5/07,121-170,1,3176827,6/16/81,33y 0m 43d 18H 0M 0S,178,70.078778,5.839895831,158,72,121,170,0.41580756,R,22.61722776,M,Merzig,,Germany,Orscholz,,Germany,ATP,8/1/14
Benoit Paire,NA,25 (08.05.1989),"Avignon, France","Geneva, Switzerland",2007,Lionel Zimbler,NA,http://www.atpworldtour.com/~/media/16EF61BD609C41CEB25C80B53C17FEF2.ashx?w=148&h=198,France,98,http://www.atpworldtour.com/Tennis/Players/Top-Players/Benoit-Paire.aspx,98,8/12/13,71-84,0,2130217,5/8/89,25y 0m 82d 18H 0M 0S,196,77.165396,6.430447094,176,80,71,84,0.458064516,R,20.7789125,M,Avignon,,France,Geneva,,Switzerland,ATP,8/1/14
Bernard Boileau,NA,55 (25.05.1959),"Liege, Belgium",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Belgium,Inactive,http://www.atpworldtour.com/Tennis/Players/Bo/B/Bernard-Boileau.aspx,42,1/31/83,33-43,0,2260,5/25/59,55y 0m 66d 6H 0M 0S,185,72.834685,6.069554656,165,75,33,43,0.434210526,R,21.86566936,M,Liege,,Belgium,,,,ATP,8/1/14
Bernard Fritz,NA,60 (05.10.1953),"Marseilles, France",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,France,Inactive,http://www.atpworldtour.com/Tennis/Players/Fr/B/Bernard-Fritz.aspx,91,1/17/83,53-82,0,0,10/5/53,60y 0m 298d 0H 0M 0S,173,68.110273,5.675853813,152,69,53,82,0.392592593,R,23.03422851,M,Marseilles,,France,,,,ATP,8/1/14
Bernard Mignot,NA,65 (03.12.1948),"Verviers, Belgium",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Belgium,Inactive,http://www.atpworldtour.com/Tennis/Players/Mi/B/Bernard-Mignot.aspx,73,8/23/73,36-48,1,0,12/3/48,65y 0m 238d 18H 0M 0S,NA,NA,NA,NA,NA,36,48,0.428571429,R,NA,M,Verviers,,Belgium,,,,ATP,8/1/14
Bernard Mitton,NA,59 (09.11.1954),"Vryburg, South Africa","Newport Beach, CA, USA",NA,NA,NA,http://www.atpworldtour.com/~/media/9BF2F079A8A34C409C6576FE565267DF.ashx?w=148&h=198,South Africa,Inactive,http://www.atpworldtour.com/Tennis/Players/Mi/B/Bernard-Mitton.aspx,48,3/3/80,199-219,2,0,11/9/54,59y 0m 263d 6H 0M 0S,188,74.015788,6.167979866,185,84,199,219,0.476076555,R,23.73986905,M,Vryburg,,South Africa,Newport Beach,California,USA,ATP,8/1/14
Bernard Tomic,NA,21 (21.10.1992),"Stuttgart, Germany","Monte-Carlo, Monaco",2008,John Tomic,http://www.bernardtomic.com,http://www.atpworldtour.com/~/media/C1798ED39DC4493384C8E504F10172A4.ashx?w=148&h=198,Australia,72,http://www.atpworldtour.com/Tennis/Players/Top-Players/Bernard-Tomic.aspx,72,6/11/12,84-81,2,2242352,10/21/92,21y 0m 281d 18H 0M 0S,196,77.165396,6.430447094,201,91,84,81,0.509090909,R,23.73046257,M,Stuttgart,,Germany,Monte Carlo,,Monaco,ATP,8/1/14
Bernd Karbacher,KAR-ba-her,46 (03.04.1968),"Munich, Germany",Munich,1989,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Germany,Inactive,http://www.atpworldtour.com/Tennis/Players/Ka/B/Bernd-Karbacher.aspx,22,4/17/95,135-161,2,2043057,4/3/68,46y 0m 117d 12H 0M 0S,185,72.834685,6.069554656,160,73,135,161,0.456081081,R,21.20307332,M,Munich,,Germany,Munich,,Germany,ATP,8/1/14
Bill Scanlon,NA,57 (13.11.1956),"Dallas, TX",NA,NA,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Sc/B/Bill-Scanlon.aspx,9,1/9/84,296-257,6,1427007,11/13/56,57y 0m 258d 18H 0M 0S,185,72.834685,6.069554656,170,77,296,257,0.535262206,R,22.5282654,M,Dallas,Texas,USA,,,,ATP,8/1/14
Billy Martin,NA,57 (25.12.1956),"Evanston, IL, USA","Los Angeles, CA, USA",1975,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,United States,Inactive,http://www.atpworldtour.com/Tennis/Players/Ma/B/Billy-W-Martin.aspx,32,3/5/75,144-174,1,0,12/25/56,57y 0m 216d 18H 0M 0S,178,70.078778,5.839895831,190,86,144,174,0.452830189,R,27.19793212,M,Evanston,Illinois,USA,Los Angeles,California,USA,ATP,8/1/14
Birger Andersson,NA,63 (26.03.1951),NA,NA,0,NA,NA,http://www.atpworldtour.com/~/media/C5A09C05728C409FBF3ED5E7814BD061.ashx?w=148&h=198,Sweden,Inactive,http://www.atpworldtour.com/Tennis/Players/An/B/Birger-Andersson.aspx,88,6/26/75,29-64,0,0,3/26/51,63y 0m 126d 6H 0M 0S,NA,NA,NA,NA,NA,29,64,0.311827957,R,NA,M,,,,,,,ATP,8/1/14
Bjorn Borg,NA,58 (06.06.1956),"Sodertalje, Sweden",Monaco,1973,Lennart Bergelin,NA,http://www.atpworldtour.com/~/media/58FC809ADF33499AAD799EA48A3B8A38.ashx?w=148&h=198,Sweden,Inactive,http://www.atpworldtour.com/Tennis/Players/Bo/B/Bjorn-Borg.aspx,1,8/23/77,609-127,64,3655751,6/6/56,58y 0m 53d 12H 0M 0S,180,70.86618,5.905512638,160,73,609,127,0.827445652,R,22.39738223,M,Sodertalje,,Sweden,Monaco,,Monaco,ATP,8/1/14
Bjorn Phau,POW,34 (04.10.1979),"Darmstadt, Germany","Cologne, Germany",1999,Robert Orlik,NA,http://www.atpworldtour.com/~/media/B14088558E30442E9FC291DC47C8148C.ashx?w=148&h=198,Germany,325,http://www.atpworldtour.com/Tennis/Players/Ph/B/Bjorn-Phau.aspx,325,6/19/06,80-138,0,2189473,10/4/79,34y 0m 299d 12H 0M 0S,175,68.897675,5.74147062,154,70,80,138,0.366972477,R,22.80693436,M,Darmstadt,,Germany,Cologne,,Germany,ATP,8/1/14
